year,reporter,partner,product,indicator,value
2018,SAU,MEX,Total,XPRT-TRD-VL,39564.5796122385
2019,SAU,MEX,Total,XPRT-TRD-VL,44097.38309
2020,SAU,MEX,Total,XPRT-TRD-VL,53477.65904
2021,SAU,MEX,Total,XPRT-TRD-VL,68388.5950902851
2002,SAU,SGP,Total,XPRT-TRD-VL,359548.983
2003,SAU,SGP,Total,XPRT-TRD-VL,436793.079
2004,SAU,SGP,Total,XPRT-TRD-VL,681216.585
2005,SAU,SGP,Total,XPRT-TRD-VL,1011145.614
2006,SAU,SGP,Total,XPRT-TRD-VL,1101439.434
2007,SAU,SGP,Total,XPRT-TRD-VL,1332433.564
2008,SAU,SGP,Total,XPRT-TRD-VL,1392421.741
2009,SAU,SGP,Total,XPRT-TRD-VL,1170284.675
2010,SAU,SGP,Total,XPRT-TRD-VL,2197527.28
2011,SAU,SGP,Total,XPRT-TRD-VL,3199071.732
2012,SAU,SGP,Total,XPRT-TRD-VL,3488492.094
2013,SAU,SGP,Total,XPRT-TRD-VL,3406698.392
2014,SAU,SGP,Total,XPRT-TRD-VL,3694452.729
2015,SAU,SGP,Total,XPRT-TRD-VL,2427840.66903559
2016,SAU,SGP,Total,XPRT-TRD-VL,2285423.82727757
2017,SAU,SGP,Total,XPRT-TRD-VL,3077718.70802468
2018,SAU,SGP,Total,XPRT-TRD-VL,4020131.6569164
2019,SAU,SGP,Total,XPRT-TRD-VL,3413547.28365
2020,SAU,SGP,Total,XPRT-TRD-VL,2872336.2703
2021,SAU,SGP,Total,XPRT-TRD-VL,4716549.52448626
2002,SAU,RUS,Total,XPRT-TRD-VL,6571.742
2003,SAU,RUS,Total,XPRT-TRD-VL,70.133
2004,SAU,RUS,Total,XPRT-TRD-VL,427.734
2005,SAU,RUS,Total,XPRT-TRD-VL,11869.799
2006,SAU,RUS,Total,XPRT-TRD-VL,4934.585
2007,SAU,RUS,Total,XPRT-TRD-VL,7824.529
2008,SAU,RUS,Total,XPRT-TRD-VL,12216.015
2009,SAU,RUS,Total,XPRT-TRD-VL,16660.785
2010,SAU,RUS,Total,XPRT-TRD-VL,17450.155
2011,SAU,RUS,Total,XPRT-TRD-VL,39944.85
2012,SAU,RUS,Total,XPRT-TRD-VL,46106.991
2013,SAU,RUS,Total,XPRT-TRD-VL,37556.847
2014,SAU,RUS,Total,XPRT-TRD-VL,45419.163
2015,SAU,RUS,Total,XPRT-TRD-VL,18767.2718971152
2016,SAU,RUS,Total,XPRT-TRD-VL,12388.42270723
2017,SAU,RUS,Total,XPRT-TRD-VL,26600.432984268
2018,SAU,RUS,Total,XPRT-TRD-VL,32389.52404869
2019,SAU,RUS,Total,XPRT-TRD-VL,31183.34186
2020,SAU,RUS,Total,XPRT-TRD-VL,48194.94133
2021,SAU,RUS,Total,XPRT-TRD-VL,81036.6195740845
2002,SAU,ESP,Total,XPRT-TRD-VL,209418.128
2003,SAU,ESP,Total,XPRT-TRD-VL,193337.575
2004,SAU,ESP,Total,XPRT-TRD-VL,254779.785
2005,SAU,ESP,Total,XPRT-TRD-VL,294298.204
2006,SAU,ESP,Total,XPRT-TRD-VL,365680.789
2007,SAU,ESP,Total,XPRT-TRD-VL,269520.152
2008,SAU,ESP,Total,XPRT-TRD-VL,331095.614
2009,SAU,ESP,Total,XPRT-TRD-VL,181158.836
2010,SAU,ESP,Total,XPRT-TRD-VL,356167.645
2011,SAU,ESP,Total,XPRT-TRD-VL,410903.714
2012,SAU,ESP,Total,XPRT-TRD-VL,439069.616
2013,SAU,ESP,Total,XPRT-TRD-VL,546409.75
2014,SAU,ESP,Total,XPRT-TRD-VL,1003958.51
2015,SAU,ESP,Total,XPRT-TRD-VL,634436.667488678
2016,SAU,ESP,Total,XPRT-TRD-VL,564791.63430322
2017,SAU,ESP,Total,XPRT-TRD-VL,629855.900257407
2018,SAU,ESP,Total,XPRT-TRD-VL,761033.819129216
2019,SAU,ESP,Total,XPRT-TRD-VL,601910.61494
2020,SAU,ESP,Total,XPRT-TRD-VL,564333.44169
2021,SAU,ESP,Total,XPRT-TRD-VL,1060092.70843101
2002,SAU,BEL,Total,XPRT-TRD-VL,152747.924
2003,SAU,BEL,Total,XPRT-TRD-VL,177677.555
2004,SAU,BEL,Total,XPRT-TRD-VL,470800.588
2005,SAU,BEL,Total,XPRT-TRD-VL,622982.552
2006,SAU,BEL,Total,XPRT-TRD-VL,736463.853
2007,SAU,BEL,Total,XPRT-TRD-VL,900649.287
2008,SAU,BEL,Total,XPRT-TRD-VL,1097639.239
2009,SAU,BEL,Total,XPRT-TRD-VL,615025.447
2010,SAU,BEL,Total,XPRT-TRD-VL,1060511.192
2011,SAU,BEL,Total,XPRT-TRD-VL,1576920.904
2012,SAU,BEL,Total,XPRT-TRD-VL,1631057.239
2013,SAU,BEL,Total,XPRT-TRD-VL,1751930.19
2014,SAU,BEL,Total,XPRT-TRD-VL,1797347.623
2015,SAU,BEL,Total,XPRT-TRD-VL,1513167.17683875
2016,SAU,BEL,Total,XPRT-TRD-VL,1362796.10616383
2017,SAU,BEL,Total,XPRT-TRD-VL,1695219.92154797
2018,SAU,BEL,Total,XPRT-TRD-VL,2486160.20810332
2019,SAU,BEL,Total,XPRT-TRD-VL,1820512.54591
2020,SAU,BEL,Total,XPRT-TRD-VL,1295626.47532
2021,SAU,BEL,Total,XPRT-TRD-VL,3879492.78461268
2002,SAU,CHE,Total,XPRT-TRD-VL,66562.75
2003,SAU,CHE,Total,XPRT-TRD-VL,282458.486
2004,SAU,CHE,Total,XPRT-TRD-VL,384002.347
2005,SAU,CHE,Total,XPRT-TRD-VL,151481.334
2006,SAU,CHE,Total,XPRT-TRD-VL,472897.466
2007,SAU,CHE,Total,XPRT-TRD-VL,121256.453
2008,SAU,CHE,Total,XPRT-TRD-VL,329803.612
2009,SAU,CHE,Total,XPRT-TRD-VL,241360.03
2010,SAU,CHE,Total,XPRT-TRD-VL,174558.085
2011,SAU,CHE,Total,XPRT-TRD-VL,258860.057
2012,SAU,CHE,Total,XPRT-TRD-VL,276857.946
2013,SAU,CHE,Total,XPRT-TRD-VL,124059.088
2014,SAU,CHE,Total,XPRT-TRD-VL,87995.743
2015,SAU,CHE,Total,XPRT-TRD-VL,113078.221839549
2016,SAU,CHE,Total,XPRT-TRD-VL,284734.23161625
2017,SAU,CHE,Total,XPRT-TRD-VL,389002.63105477
2018,SAU,CHE,Total,XPRT-TRD-VL,617689.599344524
2019,SAU,CHE,Total,XPRT-TRD-VL,318469.13422
2020,SAU,CHE,Total,XPRT-TRD-VL,611855.24362
2021,SAU,CHE,Total,XPRT-TRD-VL,913049.922507085
2002,SAU,IND,Total,XPRT-TRD-VL,330968.414
2003,SAU,IND,Total,XPRT-TRD-VL,357665.78
2004,SAU,IND,Total,XPRT-TRD-VL,534750.268
2005,SAU,IND,Total,XPRT-TRD-VL,639870.545
2006,SAU,IND,Total,XPRT-TRD-VL,825184.381
2007,SAU,IND,Total,XPRT-TRD-VL,1150888.002
2008,SAU,IND,Total,XPRT-TRD-VL,1344855.814
2009,SAU,IND,Total,XPRT-TRD-VL,1250708.06
2010,SAU,IND,Total,XPRT-TRD-VL,1771499.281
2011,SAU,IND,Total,XPRT-TRD-VL,2287150.592
2012,SAU,IND,Total,XPRT-TRD-VL,2525522.89
2013,SAU,IND,Total,XPRT-TRD-VL,2747303.967
2014,SAU,IND,Total,XPRT-TRD-VL,3826986.631
2015,SAU,IND,Total,XPRT-TRD-VL,3213242.43110808
2016,SAU,IND,Total,XPRT-TRD-VL,2895635.58879344
2017,SAU,IND,Total,XPRT-TRD-VL,2862417.6504907
2018,SAU,IND,Total,XPRT-TRD-VL,3564933.32294994
2019,SAU,IND,Total,XPRT-TRD-VL,3773446.44675
2020,SAU,IND,Total,XPRT-TRD-VL,3096327.3655
2021,SAU,IND,Total,XPRT-TRD-VL,9133479.93406299
2002,SAU,BRA,Total,XPRT-TRD-VL,4205.339
2003,SAU,BRA,Total,XPRT-TRD-VL,9465.345
2004,SAU,BRA,Total,XPRT-TRD-VL,13100.283
2005,SAU,BRA,Total,XPRT-TRD-VL,19881.667
2006,SAU,BRA,Total,XPRT-TRD-VL,29554.373
2007,SAU,BRA,Total,XPRT-TRD-VL,48401.033
2008,SAU,BRA,Total,XPRT-TRD-VL,52268.332
2009,SAU,BRA,Total,XPRT-TRD-VL,36145.839
2010,SAU,BRA,Total,XPRT-TRD-VL,65092.081
2011,SAU,BRA,Total,XPRT-TRD-VL,110376.938
2012,SAU,BRA,Total,XPRT-TRD-VL,156790.596
2013,SAU,BRA,Total,XPRT-TRD-VL,172012.748
2014,SAU,BRA,Total,XPRT-TRD-VL,317550.202
2015,SAU,BRA,Total,XPRT-TRD-VL,335511.653507113
2016,SAU,BRA,Total,XPRT-TRD-VL,415713.71170147
2017,SAU,BRA,Total,XPRT-TRD-VL,342956.937985587
2018,SAU,BRA,Total,XPRT-TRD-VL,571175.032730203
2019,SAU,BRA,Total,XPRT-TRD-VL,572149.0865
2020,SAU,BRA,Total,XPRT-TRD-VL,565189.67616
2021,SAU,BRA,Total,XPRT-TRD-VL,1418951.9709262
2002,SAU,AUS,Total,XPRT-TRD-VL,94673.718
2003,SAU,AUS,Total,XPRT-TRD-VL,145026.581
2004,SAU,AUS,Total,XPRT-TRD-VL,122679.353
2005,SAU,AUS,Total,XPRT-TRD-VL,214884.708
2006,SAU,AUS,Total,XPRT-TRD-VL,208287.019
2007,SAU,AUS,Total,XPRT-TRD-VL,260681.47
2008,SAU,AUS,Total,XPRT-TRD-VL,388358.352
2009,SAU,AUS,Total,XPRT-TRD-VL,225634.267
2010,SAU,AUS,Total,XPRT-TRD-VL,255887.253
2011,SAU,AUS,Total,XPRT-TRD-VL,333060.15
2012,SAU,AUS,Total,XPRT-TRD-VL,348889.769
2013,SAU,AUS,Total,XPRT-TRD-VL,324811.606
2014,SAU,AUS,Total,XPRT-TRD-VL,440853.847
2015,SAU,AUS,Total,XPRT-TRD-VL,347680.13051635
2016,SAU,AUS,Total,XPRT-TRD-VL,318168.9179027
2017,SAU,AUS,Total,XPRT-TRD-VL,369002.144971322
2018,SAU,AUS,Total,XPRT-TRD-VL,370082.595060318
2019,SAU,AUS,Total,XPRT-TRD-VL,364974.0944
2020,SAU,AUS,Total,XPRT-TRD-VL,786490.49169
2021,SAU,AUS,Total,XPRT-TRD-VL,687388.353481957
2002,SAU,THA,Total,XPRT-TRD-VL,131029.764
2003,SAU,THA,Total,XPRT-TRD-VL,126636.158
2004,SAU,THA,Total,XPRT-TRD-VL,180319.959
2005,SAU,THA,Total,XPRT-TRD-VL,244908.459
2006,SAU,THA,Total,XPRT-TRD-VL,224026.155
2007,SAU,THA,Total,XPRT-TRD-VL,394966.621
2008,SAU,THA,Total,XPRT-TRD-VL,502865.162
2009,SAU,THA,Total,XPRT-TRD-VL,418226.457
2010,SAU,THA,Total,XPRT-TRD-VL,478035.264
2011,SAU,THA,Total,XPRT-TRD-VL,538564.407
2012,SAU,THA,Total,XPRT-TRD-VL,727659.843
2013,SAU,THA,Total,XPRT-TRD-VL,621965.844
2014,SAU,THA,Total,XPRT-TRD-VL,662011.027
2015,SAU,THA,Total,XPRT-TRD-VL,565379.412888102
2016,SAU,THA,Total,XPRT-TRD-VL,567850.40203759
2017,SAU,THA,Total,XPRT-TRD-VL,624574.485936405
2018,SAU,THA,Total,XPRT-TRD-VL,726270.89398385
2019,SAU,THA,Total,XPRT-TRD-VL,625727.42608
2020,SAU,THA,Total,XPRT-TRD-VL,658299.52809
2021,SAU,THA,Total,XPRT-TRD-VL,1057952.89781784
2002,SAU,POL,Total,XPRT-TRD-VL,506.934
2003,SAU,POL,Total,XPRT-TRD-VL,5999.474
2004,SAU,POL,Total,XPRT-TRD-VL,14946.685
2005,SAU,POL,Total,XPRT-TRD-VL,18195.59
2006,SAU,POL,Total,XPRT-TRD-VL,14130.59
2007,SAU,POL,Total,XPRT-TRD-VL,46550.158
2008,SAU,POL,Total,XPRT-TRD-VL,59055.007
2009,SAU,POL,Total,XPRT-TRD-VL,43964.716
2010,SAU,POL,Total,XPRT-TRD-VL,142805.512
2011,SAU,POL,Total,XPRT-TRD-VL,309928.921
2012,SAU,POL,Total,XPRT-TRD-VL,409220.245
2013,SAU,POL,Total,XPRT-TRD-VL,380872.743
2014,SAU,POL,Total,XPRT-TRD-VL,367258.586
2015,SAU,POL,Total,XPRT-TRD-VL,314415.540679948
2016,SAU,POL,Total,XPRT-TRD-VL,347093.72866485
2017,SAU,POL,Total,XPRT-TRD-VL,306802.442465563
2018,SAU,POL,Total,XPRT-TRD-VL,391307.899580148
2019,SAU,POL,Total,XPRT-TRD-VL,267174.04292
2020,SAU,POL,Total,XPRT-TRD-VL,205808.38563
2021,SAU,POL,Total,XPRT-TRD-VL,309647.272525485
2002,SAU,AUT,Total,XPRT-TRD-VL,127.2
2004,SAU,AUT,Total,XPRT-TRD-VL,193.334
2005,SAU,AUT,Total,XPRT-TRD-VL,462.023
2006,SAU,AUT,Total,XPRT-TRD-VL,2577.84
2007,SAU,AUT,Total,XPRT-TRD-VL,688.375
2008,SAU,AUT,Total,XPRT-TRD-VL,19178.424
2009,SAU,AUT,Total,XPRT-TRD-VL,10511.933
2010,SAU,AUT,Total,XPRT-TRD-VL,5696.807
2011,SAU,AUT,Total,XPRT-TRD-VL,1771.736
2012,SAU,AUT,Total,XPRT-TRD-VL,4419.206
2013,SAU,AUT,Total,XPRT-TRD-VL,4238.672
2014,SAU,AUT,Total,XPRT-TRD-VL,15786.555
2015,SAU,AUT,Total,XPRT-TRD-VL,10655.8279325725
2016,SAU,AUT,Total,XPRT-TRD-VL,12821.27474602
2017,SAU,AUT,Total,XPRT-TRD-VL,10225.2648284998
2018,SAU,AUT,Total,XPRT-TRD-VL,6203.958108828
2019,SAU,AUT,Total,XPRT-TRD-VL,4199.23782
2020,SAU,AUT,Total,XPRT-TRD-VL,7089.93184
2021,SAU,AUT,Total,XPRT-TRD-VL,7100.21742249456
2002,SAU,SWE,Total,XPRT-TRD-VL,8187.477
2003,SAU,SWE,Total,XPRT-TRD-VL,8941.078
2004,SAU,SWE,Total,XPRT-TRD-VL,23949.097
2005,SAU,SWE,Total,XPRT-TRD-VL,25581.017
2006,SAU,SWE,Total,XPRT-TRD-VL,42355.455
2007,SAU,SWE,Total,XPRT-TRD-VL,32241.296
2008,SAU,SWE,Total,XPRT-TRD-VL,30787.505
2009,SAU,SWE,Total,XPRT-TRD-VL,33300.768
2010,SAU,SWE,Total,XPRT-TRD-VL,75073.694
2011,SAU,SWE,Total,XPRT-TRD-VL,97777.189
2012,SAU,SWE,Total,XPRT-TRD-VL,112336.94
2013,SAU,SWE,Total,XPRT-TRD-VL,101617.994
2014,SAU,SWE,Total,XPRT-TRD-VL,118415.971
2015,SAU,SWE,Total,XPRT-TRD-VL,83355.5092950807
2016,SAU,SWE,Total,XPRT-TRD-VL,92877.56602377
2017,SAU,SWE,Total,XPRT-TRD-VL,73684.9924335149
2018,SAU,SWE,Total,XPRT-TRD-VL,87107.0663550486
2019,SAU,SWE,Total,XPRT-TRD-VL,82192.60928
2020,SAU,SWE,Total,XPRT-TRD-VL,87065.84
2021,SAU,SWE,Total,XPRT-TRD-VL,110753.87509782
2003,SAU,CZE,Total,XPRT-TRD-VL,58.933
2004,SAU,CZE,Total,XPRT-TRD-VL,118.133
2005,SAU,CZE,Total,XPRT-TRD-VL,248.761
2006,SAU,CZE,Total,XPRT-TRD-VL,227.504
2007,SAU,CZE,Total,XPRT-TRD-VL,8671.924
2008,SAU,CZE,Total,XPRT-TRD-VL,2260.269
2009,SAU,CZE,Total,XPRT-TRD-VL,241.89
2010,SAU,CZE,Total,XPRT-TRD-VL,580.001
2011,SAU,CZE,Total,XPRT-TRD-VL,455.467
2012,SAU,CZE,Total,XPRT-TRD-VL,1057.068
2013,SAU,CZE,Total,XPRT-TRD-VL,740.534
2014,SAU,CZE,Total,XPRT-TRD-VL,3450.374
2015,SAU,CZE,Total,XPRT-TRD-VL,9776.88864226776
2016,SAU,CZE,Total,XPRT-TRD-VL,7406.75712956
2017,SAU,CZE,Total,XPRT-TRD-VL,13501.8186733478
2018,SAU,CZE,Total,XPRT-TRD-VL,8748.4264268865
2019,SAU,CZE,Total,XPRT-TRD-VL,9017.90814
2020,SAU,CZE,Total,XPRT-TRD-VL,7421.43983
2021,SAU,CZE,Total,XPRT-TRD-VL,11021.7426577898
2002,SAU,TUR,Total,XPRT-TRD-VL,50000.329
2003,SAU,TUR,Total,XPRT-TRD-VL,114042.009
2004,SAU,TUR,Total,XPRT-TRD-VL,183466.629
2005,SAU,TUR,Total,XPRT-TRD-VL,261658.458
2006,SAU,TUR,Total,XPRT-TRD-VL,354830.576
2007,SAU,TUR,Total,XPRT-TRD-VL,542712.971
2008,SAU,TUR,Total,XPRT-TRD-VL,656952.021
2009,SAU,TUR,Total,XPRT-TRD-VL,548809.548
2010,SAU,TUR,Total,XPRT-TRD-VL,1183403.079
2011,SAU,TUR,Total,XPRT-TRD-VL,1682523.436
2012,SAU,TUR,Total,XPRT-TRD-VL,1845479.64
2013,SAU,TUR,Total,XPRT-TRD-VL,1806964.925
2014,SAU,TUR,Total,XPRT-TRD-VL,2129141.957
2015,SAU,TUR,Total,XPRT-TRD-VL,1735561.62934514
2016,SAU,TUR,Total,XPRT-TRD-VL,1573776.67088969
2017,SAU,TUR,Total,XPRT-TRD-VL,1783556.66599461
2018,SAU,TUR,Total,XPRT-TRD-VL,2276316.27547283
2019,SAU,TUR,Total,XPRT-TRD-VL,1993493.3561
2020,SAU,TUR,Total,XPRT-TRD-VL,1834358.3762
2021,SAU,TUR,Total,XPRT-TRD-VL,3456873.2317115
2004,SAU,HUN,Total,XPRT-TRD-VL,62.667
2005,SAU,HUN,Total,XPRT-TRD-VL,344.048
2006,SAU,HUN,Total,XPRT-TRD-VL,64.086
2007,SAU,HUN,Total,XPRT-TRD-VL,413.559
2008,SAU,HUN,Total,XPRT-TRD-VL,12318.682
2009,SAU,HUN,Total,XPRT-TRD-VL,1544.947
2010,SAU,HUN,Total,XPRT-TRD-VL,780.268
2011,SAU,HUN,Total,XPRT-TRD-VL,5758.941
2012,SAU,HUN,Total,XPRT-TRD-VL,3649.605
2013,SAU,HUN,Total,XPRT-TRD-VL,11280.814
2014,SAU,HUN,Total,XPRT-TRD-VL,2235.859
2015,SAU,HUN,Total,XPRT-TRD-VL,1706.83492377359
2016,SAU,HUN,Total,XPRT-TRD-VL,4535.47860238
2017,SAU,HUN,Total,XPRT-TRD-VL,6290.82309407013
2018,SAU,HUN,Total,XPRT-TRD-VL,11966.9620292034
2019,SAU,HUN,Total,XPRT-TRD-VL,3560.15186
2020,SAU,HUN,Total,XPRT-TRD-VL,42320.08958
2021,SAU,HUN,Total,XPRT-TRD-VL,15781.0924054727
2002,SAU,DNK,Total,XPRT-TRD-VL,1856.536
2003,SAU,DNK,Total,XPRT-TRD-VL,156.267
2004,SAU,DNK,Total,XPRT-TRD-VL,4676.273
2005,SAU,DNK,Total,XPRT-TRD-VL,2746.781
2006,SAU,DNK,Total,XPRT-TRD-VL,3016.559
2007,SAU,DNK,Total,XPRT-TRD-VL,3942.414
2008,SAU,DNK,Total,XPRT-TRD-VL,8681.344
2009,SAU,DNK,Total,XPRT-TRD-VL,4024.116
2010,SAU,DNK,Total,XPRT-TRD-VL,797.601
2011,SAU,DNK,Total,XPRT-TRD-VL,1766.669
2012,SAU,DNK,Total,XPRT-TRD-VL,2190.136
2013,SAU,DNK,Total,XPRT-TRD-VL,4129.872
2014,SAU,DNK,Total,XPRT-TRD-VL,2574.44
2015,SAU,DNK,Total,XPRT-TRD-VL,3202.8822789678
2016,SAU,DNK,Total,XPRT-TRD-VL,4177.83560545
2017,SAU,DNK,Total,XPRT-TRD-VL,21539.7563156909
2018,SAU,DNK,Total,XPRT-TRD-VL,23409.9410595756
2019,SAU,DNK,Total,XPRT-TRD-VL,30411.0684
2020,SAU,DNK,Total,XPRT-TRD-VL,30447.00588
2021,SAU,DNK,Total,XPRT-TRD-VL,33092.9687726758
2002,SAU,NOR,Total,XPRT-TRD-VL,1462.135
2003,SAU,NOR,Total,XPRT-TRD-VL,880.268
2004,SAU,NOR,Total,XPRT-TRD-VL,3842.671
2005,SAU,NOR,Total,XPRT-TRD-VL,4053.844
2006,SAU,NOR,Total,XPRT-TRD-VL,5626.709
2007,SAU,NOR,Total,XPRT-TRD-VL,7235.675
2008,SAU,NOR,Total,XPRT-TRD-VL,3367.738
2009,SAU,NOR,Total,XPRT-TRD-VL,3661.682
2010,SAU,NOR,Total,XPRT-TRD-VL,5959.207
2011,SAU,NOR,Total,XPRT-TRD-VL,45736.857
2012,SAU,NOR,Total,XPRT-TRD-VL,8502.411
2013,SAU,NOR,Total,XPRT-TRD-VL,5933.074
2014,SAU,NOR,Total,XPRT-TRD-VL,4721.986
2015,SAU,NOR,Total,XPRT-TRD-VL,7770.44047011063
2016,SAU,NOR,Total,XPRT-TRD-VL,5869.50564984
2017,SAU,NOR,Total,XPRT-TRD-VL,8611.97457867681
2018,SAU,NOR,Total,XPRT-TRD-VL,34359.7288282989
2019,SAU,NOR,Total,XPRT-TRD-VL,2787.16115
2020,SAU,NOR,Total,XPRT-TRD-VL,6127.98532
2021,SAU,NOR,Total,XPRT-TRD-VL,22197.1421117381
2002,SAU,IRL,Total,XPRT-TRD-VL,689.334
2003,SAU,IRL,Total,XPRT-TRD-VL,350.667
2004,SAU,IRL,Total,XPRT-TRD-VL,621.334
2005,SAU,IRL,Total,XPRT-TRD-VL,687.563
2006,SAU,IRL,Total,XPRT-TRD-VL,995.729
2007,SAU,IRL,Total,XPRT-TRD-VL,3141.978
2008,SAU,IRL,Total,XPRT-TRD-VL,5665.074
2009,SAU,IRL,Total,XPRT-TRD-VL,2078.331
2010,SAU,IRL,Total,XPRT-TRD-VL,41602.985
2011,SAU,IRL,Total,XPRT-TRD-VL,1211.735
2012,SAU,IRL,Total,XPRT-TRD-VL,8478.677
2013,SAU,IRL,Total,XPRT-TRD-VL,4175.739
2014,SAU,IRL,Total,XPRT-TRD-VL,5475.454
2015,SAU,IRL,Total,XPRT-TRD-VL,5033.69984585039
2016,SAU,IRL,Total,XPRT-TRD-VL,7113.92192402
2017,SAU,IRL,Total,XPRT-TRD-VL,8089.28698787187
2018,SAU,IRL,Total,XPRT-TRD-VL,10811.1282847242
2019,SAU,IRL,Total,XPRT-TRD-VL,7279.93942
2020,SAU,IRL,Total,XPRT-TRD-VL,17267.31442
2021,SAU,IRL,Total,XPRT-TRD-VL,23871.4564698802
2002,SAU,MYS,Total,XPRT-TRD-VL,51521.931
2003,SAU,MYS,Total,XPRT-TRD-VL,25728.032
2004,SAU,MYS,Total,XPRT-TRD-VL,33979.776
2005,SAU,MYS,Total,XPRT-TRD-VL,110809.436
2006,SAU,MYS,Total,XPRT-TRD-VL,138623.655
2007,SAU,MYS,Total,XPRT-TRD-VL,152723.995
2008,SAU,MYS,Total,XPRT-TRD-VL,199749.05
2009,SAU,MYS,Total,XPRT-TRD-VL,84717.927
2010,SAU,MYS,Total,XPRT-TRD-VL,173830.884
2011,SAU,MYS,Total,XPRT-TRD-VL,369817.796
2012,SAU,MYS,Total,XPRT-TRD-VL,538761.74
2013,SAU,MYS,Total,XPRT-TRD-VL,865847.482
2014,SAU,MYS,Total,XPRT-TRD-VL,1490796.622
2015,SAU,MYS,Total,XPRT-TRD-VL,1357486.81023033
2016,SAU,MYS,Total,XPRT-TRD-VL,1283079.05567064
2017,SAU,MYS,Total,XPRT-TRD-VL,1216511.29798803
2018,SAU,MYS,Total,XPRT-TRD-VL,1584022.74066948
2019,SAU,MYS,Total,XPRT-TRD-VL,1361497.27774
2020,SAU,MYS,Total,XPRT-TRD-VL,1192779.63835
2021,SAU,MYS,Total,XPRT-TRD-VL,1650463.72807174
2002,SAU,IDN,Total,XPRT-TRD-VL,77796.631
2003,SAU,IDN,Total,XPRT-TRD-VL,96390.254
2004,SAU,IDN,Total,XPRT-TRD-VL,92785.716
2005,SAU,IDN,Total,XPRT-TRD-VL,105295.589
2006,SAU,IDN,Total,XPRT-TRD-VL,99826.549
2007,SAU,IDN,Total,XPRT-TRD-VL,135316.112
2008,SAU,IDN,Total,XPRT-TRD-VL,237678.43
2009,SAU,IDN,Total,XPRT-TRD-VL,217382.015
2010,SAU,IDN,Total,XPRT-TRD-VL,261606.727
2011,SAU,IDN,Total,XPRT-TRD-VL,364512.189
2012,SAU,IDN,Total,XPRT-TRD-VL,406620.242
2013,SAU,IDN,Total,XPRT-TRD-VL,552982.825
2014,SAU,IDN,Total,XPRT-TRD-VL,496045.69
2015,SAU,IDN,Total,XPRT-TRD-VL,332263.43045273
2016,SAU,IDN,Total,XPRT-TRD-VL,542475.61807047
2017,SAU,IDN,Total,XPRT-TRD-VL,440368.261387437
2018,SAU,IDN,Total,XPRT-TRD-VL,583994.633532654
2019,SAU,IDN,Total,XPRT-TRD-VL,501739.12256
2020,SAU,IDN,Total,XPRT-TRD-VL,382310.45647
2021,SAU,IDN,Total,XPRT-TRD-VL,1593432.77669751
2002,SAU,FIN,Total,XPRT-TRD-VL,198.934
2003,SAU,FIN,Total,XPRT-TRD-VL,310.134
2004,SAU,FIN,Total,XPRT-TRD-VL,1066.135
2005,SAU,FIN,Total,XPRT-TRD-VL,475.902
2006,SAU,FIN,Total,XPRT-TRD-VL,843.259
2007,SAU,FIN,Total,XPRT-TRD-VL,2303.388
2008,SAU,FIN,Total,XPRT-TRD-VL,26256.299
2009,SAU,FIN,Total,XPRT-TRD-VL,1884.179
2010,SAU,FIN,Total,XPRT-TRD-VL,2739.737
2011,SAU,FIN,Total,XPRT-TRD-VL,3717.071
2012,SAU,FIN,Total,XPRT-TRD-VL,4298.672
2013,SAU,FIN,Total,XPRT-TRD-VL,5576.54
2014,SAU,FIN,Total,XPRT-TRD-VL,21603.525
2015,SAU,FIN,Total,XPRT-TRD-VL,11116.9801329896
2016,SAU,FIN,Total,XPRT-TRD-VL,7146.45916908
2017,SAU,FIN,Total,XPRT-TRD-VL,12793.0875716909
2018,SAU,FIN,Total,XPRT-TRD-VL,11822.4540111399
2019,SAU,FIN,Total,XPRT-TRD-VL,7627.4643
2020,SAU,FIN,Total,XPRT-TRD-VL,7525.85929
2021,SAU,FIN,Total,XPRT-TRD-VL,10256.5890769186
2002,SAU,ARE,Total,XPRT-TRD-VL,885229.107
2003,SAU,ARE,Total,XPRT-TRD-VL,1575836.37
2004,SAU,ARE,Total,XPRT-TRD-VL,1969574.195
2005,SAU,ARE,Total,XPRT-TRD-VL,2263893.46
2006,SAU,ARE,Total,XPRT-TRD-VL,3260108.64
2007,SAU,ARE,Total,XPRT-TRD-VL,4432199.199
2008,SAU,ARE,Total,XPRT-TRD-VL,4585692.132
2009,SAU,ARE,Total,XPRT-TRD-VL,4671599.127
2010,SAU,ARE,Total,XPRT-TRD-VL,3880078.45
2011,SAU,ARE,Total,XPRT-TRD-VL,5140912.293
2012,SAU,ARE,Total,XPRT-TRD-VL,5529456.778
2013,SAU,ARE,Total,XPRT-TRD-VL,6386107.449
2014,SAU,ARE,Total,XPRT-TRD-VL,6308860.224
2015,SAU,ARE,Total,XPRT-TRD-VL,7076150.15554262
2016,SAU,ARE,Total,XPRT-TRD-VL,6853824.25428623
2017,SAU,ARE,Total,XPRT-TRD-VL,8073710.70043916
2018,SAU,ARE,Total,XPRT-TRD-VL,8131945.4527597
2019,SAU,ARE,Total,XPRT-TRD-VL,4376210.12457
2020,SAU,ARE,Total,XPRT-TRD-VL,8917205.68991002
2021,SAU,ARE,Total,XPRT-TRD-VL,14750082.6136479
2002,SAU,PHL,Total,XPRT-TRD-VL,28921.903
